;C1;C12;C13;C14;C16;C18;C2;C4;C7;C8;C9
2.0 bn:00074217n;0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 
université antilles guyane bn:00537645n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
noël bn:00018836n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
client http bn:04783345n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
recommandation w3c bn:15800643n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
information bn:00046705n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
êtres bn:00009677n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
structuration bn:14636497n;0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 
sens bn:00046139n;0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 
désormais bn:00116384r;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
liste à puces bn:03415182n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
inline bn:01456420n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
uvre bn:00016278n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
disponibilité bn:00000670n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
chose bn:00091115v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
texte gras bn:00030599n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
rouge bn:00066631n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 
abuser bn:00090815v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
souris bn:00021487n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
auto bn:00007309n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
allonger bn:00087910v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
chevauchements bn:00045993n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
em bn:00030453n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
active server pages bn:02246064n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
connaissance bn:00020452n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
nécessaire bn:00107182a;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
transtypage bn:17104905n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
sensibles bn:00104681a;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
dictionnaires bn:00026967n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
table de hachage bn:00587820n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
hachage bn:00583146n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
bois bn:00081492n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
key bn:15770009n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
info bn:00046698n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
parcours bn:03468087n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
sport bn:00006759n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 
selection multiple bn:05019947n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
saisir bn:00082727v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
nom bn:00056758n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
entrée standard bn:01496506n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
mode connecté bn:04749137n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
mozilla bn:01297088n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
placer bn:00090224v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
rattacher bn:00085624v;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
durée de vie bn:01120526n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 
path bn:01205256n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
banque bn:00008364n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
nobody bn:03500369n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
basename bn:01749628n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
dirname bn:00242975n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
umask bn:03851470n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
handle bn:00278322n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
friends bn:00257421n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
sgbdr bn:14249264n;0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 
envoyé bn:00030563n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
inutile bn:00113457a;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
age bn:02104510n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
marie bn:00090675v;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
super bn:17336345n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
italie bn:00047705n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
couple bn:00012597n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
variables locales bn:00958409n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
locales bn:03080237n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
stocker bn:00094400v;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
autre bn:00108013a;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
généralité bn:00041249n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
oublier bn:00084302v;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
provenance bn:00010687n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
env bn:01199166n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 
attribution bn:00063814n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
visite bn:00080112n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
màj bn:15364261n;0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
invisible bn:00105385a;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
associa bn:00085315v;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
opéra bn:00059107n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
manager bn:14456945n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
limiter bn:00086468v;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
man bn:15327088n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
diagramme bn:00026817n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
être bn:00004222n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
prix unitaire bn:00587816n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
bienvenue bn:00080852n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
ar bn:03237564n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
agit bn:00082285v;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
indépendante bn:00104929a;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
uml bn:02571962n;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
page bn:00091387v;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
ici bn:00116504r;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
juste bn:00114626r;0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 
tim bn:14744972n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
tim berners-lee bn:02359969n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
héberger bn:00082216v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
messagerie bn:00030257n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
messagerie instantanée bn:03364059n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
grand nombre bn:14223782n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
facebook bn:03624775n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
wamp bn:01708928n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
mamp bn:03197470n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
xampp bn:02350502n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
editeur de texte bn:00076736n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
styler bn:00042550n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
inférieur bn:00035700n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
accepter bn:00082204v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
cappuccino bn:01189604n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
type de retour bn:03354146n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
redéfinition bn:00066711n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
erreur de programmation bn:00064654n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
entité html bn:01327413n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
nombre premier bn:00064389n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
français bn:00036426n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
pouvoir bn:00084451v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
confidentiel bn:00100230a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
adresse ip bn:00706454n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
ip bn:00046704n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
réutiliser bn:00092558v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
endroit bn:00062699n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
ainsi bn:00117173r;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
démarrer bn:00083342v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
infinité bn:00012426n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
moindre bn:00105825a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
avant bn:00035855n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
seconde bn:00068672n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
visible bn:00110277a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
poo bn:00058448n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
classe type bn:03004615n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
réutilisation bn:02823226n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
final bn:00102969a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
intrinsèque bn:00105350a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
sommes bn:00082322v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
parent bn:00060643n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
classe abstraite bn:03110061n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
implémentation bn:00016287n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
dérivée bn:00026447n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
logiciel système bn:00075772n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
complexité bn:00021383n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
mariadb bn:01841320n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
relationnel bn:00109653a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
modèle relationnel bn:01978816n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
firebird bn:02246711n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
ingres bn:03724918n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
hsqldb bn:00229377n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
oracle database bn:02591895n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
maxdb bn:00244294n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
zodb bn:02283783n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
db4o bn:01389836n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
nosql bn:01727553n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
cassandra bn:01090316n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
bigtable bn:03415846n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
couchdb bn:00542118n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
hbase bn:14809379n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
leveldb bn:02609794n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
hébergeur bn:00801697n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
supprimer bn:00086081v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
example.com bn:00329278n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
aller bn:00040833n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
transaction bn:01403911n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
isolation bn:02609561n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
durabilité bn:01803600n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
électricité bn:00030192n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
verrou bn:01788633n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
panne bn:00059753n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
gérer bn:00084527v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
populaire bn:00108807a;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
ouvrir bn:00084089v;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
innodb bn:01067935n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
cours en ligne bn:03617678n;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 
