X ; C1.csv ; C10.csv ; C2.csv ; C4.csv ; C7.csv ; C8.csv ; C9.csv
complexité bn:00021383n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
postgresql bn:01709156n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
mariadb bn:01841320n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
coder bn:00084976v ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
handle bn:00278322n ; 0 ; 0.0217391 ; 0 ; 0.0217391 ; 0 ; 0 ; 0
bibliothèque bn:00050969n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
connecteur bn:00021903n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
mysqli bn:01438356n ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0.0434783 ; 0.0434783
pilote bn:00026721n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
odbc bn:14228731n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
phpmyadmin bn:03382496n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
hébergeur bn:00801697n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
insert bn:03795444n ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0.0434783 ; 0.0434783
travers bn:00042404n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
mdp bn:00023218n ; 0 ; 0.0434783 ; 0.0326087 ; 0 ; 0 ; 0.0326087 ; 0
delete bn:00941697n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
val bn:00079476n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
debugger bn:00025641n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
nobody bn:01734927n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
printf bn:03243783n ; 0 ; 0.0434783 ; 0.0434783 ; 0 ; 0 ; 0 ; 0.0434783
dater bn:00086299v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
sql server bn:00605043n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
ecriture bn:00081714n ; 0 ; 0.0434783 ; 0 ; 0.0434783 ; 0 ; 0 ; 0.0434783
exec bn:15669055n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
poo bn:00058448n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
classe bn:00082871v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
classe type bn:03004615n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
concept bn:00021547n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
héritage bn:00043822n ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0.0434783 ; 0.0434783
encapsulation bn:01505556n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
caractéristique bn:00099532a ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
hériter bn:00043823n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
polymorphisme bn:01974384n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
public bn:00109211a ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
constructeur bn:03834827n ; 0 ; 0.0434783 ; 0 ; 0 ; 0 ; 0.0434783 ; 0.0434783
importer bn:00046139n ; 0 ; 0.0434783 ; 0 ; 0.0326087 ; 0 ; 0.0326087 ; 0
redéfinition bn:00066711n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
portée bn:03460088n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
double bn:00101728a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
self bn:03432485n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
dehors bn:00032430n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
uml bn:02571962n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
web bn:00080772n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
plugins bn:00001275n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
erreur bn:00021473n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
nécessaire bn:00107182a ; 0 ; 0.0217391 ; 0 ; 0.0217391 ; 0 ; 0 ; 0
voir bn:00087861v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
juste bn:00114626r ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391 ; 0
réduire bn:00086598v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
time bn:03389905n ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391 ; 0 ; 0
mettre bn:00090224v ; 0 ; 0.0217391 ; 0 ; 0.0217391 ; 0 ; 0 ; 0
transaction bn:00025567n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
vente en ligne bn:00029344n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
isoler bn:00089916v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
bas niveau bn:01163629n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
process mining bn:03491438n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
commettre bn:00085426v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
validation bn:00064728n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
vouloir bn:00095629v ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0 ; 0
rollback bn:00133978n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
généralement bn:00114778r ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0 ; 0
mémoire ram bn:00066091n ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0 ; 0
retrouver bn:00088204v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
cohérent bn:00099970a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
isolation bn:02609561n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
durabilité bn:01803600n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
jointures bn:00048368n ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
correcte bn:00100490a ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0 ; 0
finale bn:00102969a ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
système d’exploitation bn:00059123n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
étrangères bn:00103205a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
innodb bn:01067935n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
modèle relationnel bn:01978816n ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
relationnel bn:00109653a ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0 ; 0.0217391
perdre bn:00090491v ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
oublier bn:00084302v ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391 ; 0 ; 0
compatible bn:00100128a ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0 ; 0
université de rouen bn:00601230n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
france bn:00036202n ; 0 ; 0 ; 0.0217391 ; 0 ; 0.0217391 ; 0 ; 0
évolué bn:00084199v ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
manuel bn:00099315a ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
français bn:00103321a ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
attention bn:00007020n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
faute de frappe bn:00031482n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
entiers bn:00047009n ; 0 ; 0 ; 0.0434783 ; 0 ; 0.0434783 ; 0 ; 0.0434783
3.14 bn:00062194n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
expr bn:03120209n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
spécifique bn:00111003a ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
pointeur bn:03222272n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
list bn:04720346n ; 0 ; 0 ; 0.0434783 ; 0.0434783 ; 0 ; 0 ; 0.0434783
inverse bn:00056301n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
trie bn:02479296n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
accès bn:00000759n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
casse bn:03225002n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
occurence bn:00047732n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
décompte bn:00086432v ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
valeur de retour bn:03828774n ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391
passage par référence bn:14985956n ; 0 ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0
rouen bn:03268781n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
code postal bn:00063770n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
bouton radio bn:03157702n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
radio bn:00065899n ; 0 ; 0 ; 0.0434783 ; 0.0434783 ; 0 ; 0 ; 0.0434783
multiple bn:00056285n ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0 ; 0.0217391
touche ctrl bn:00020947n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
fread bn:13825823n ; 0 ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0 ; 0
fin de fichier bn:02781064n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
existence bn:00009676n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
carte d’identité bn:00015915n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
timestamp bn:03603649n ; 0 ; 0 ; 0.0217391 ; 0 ; 0.0217391 ; 0 ; 0
min bn:00055094n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
exe bn:14503132n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
xhtml bn:01163644n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
2.0 bn:00074217n ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0 ; 0
université antilles guyane bn:00537645n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
feuilles de style bn:00802225n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
pdf bn:01745594n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
noël bn:00018836n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
client http bn:04783345n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
composer bn:14766022n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
recommandation w3c bn:15800643n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
information bn:00046705n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
êtres bn:00009677n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
structuration bn:14636497n ; 0 ; 0 ; 0 ; 0.0217391 ; 0.0217391 ; 0 ; 0
désormais bn:00116384r ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
liste à puces bn:03415182n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
inline bn:01456420n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
uvre bn:00016278n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
disponibilité bn:00000670n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
arial bn:01485779n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
chose bn:00091115v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
texte gras bn:00030599n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
rouge bn:00066631n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
abuser bn:00090815v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
css 3 bn:01642119n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
souris bn:00021487n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
positionnement bn:00030615n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
anglais bn:00030862n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
charset bn:00017756n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
auto bn:00007309n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
droite bn:00051291n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
allonger bn:00087910v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
chevauchements bn:00045993n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
em bn:00030453n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
active server pages bn:02246064n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
microsoft bn:01165400n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
exécutable bn:00102521a ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
connaissance bn:00020452n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
transtypage bn:17104905n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
sensibles bn:00104681a ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
nombre à virgule flottante bn:00035278n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
c++ bn:03586438n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
dictionnaires bn:00026967n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
table de hachage bn:00587820n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
bois bn:00081492n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
couleur bn:00020726n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
key bn:15770009n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
info bn:00046698n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
parcours bn:03468087n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
pouvoir bn:00084450v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
valeur par défaut bn:03854990n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
httpd bn:16913184n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
statiques bn:00111112a ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
sport bn:00006759n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
selection multiple bn:05019947n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
bouton bn:03843242n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
saisir bn:00082727v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
nom bn:00056758n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
entrée standard bn:01496506n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
mode connecté bn:04749137n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
mozilla bn:01297088n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
rattacher bn:00085624v ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
durée de vie bn:01120526n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
façon bn:00033729n ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0 ; 0.0217391
path bn:01205256n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
authentification bn:03253409n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
banque bn:00008364n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
nobody bn:03500369n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
basename bn:01749628n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
dirname bn:00242975n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
touch bn:03178622n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
copy bn:14086525n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
rename bn:00342646n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
umask bn:03851470n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
ascii bn:00003473n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
friends bn:00257421n ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0 ; 0
logiciel libre bn:00182120n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
conception de site web bn:02763125n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
formulaire web bn:14352118n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
envoyé bn:00030563n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
inutile bn:00113457a ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
numérique bn:00107649a ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0.0217391
age bn:02104510n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
marie bn:00090675v ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
italie bn:00047705n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
couple bn:00012597n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
variables locales bn:00958409n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
locales bn:03080237n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
stocker bn:00094400v ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
variable globale bn:02011863n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
autre bn:00108013a ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
généralité bn:00041249n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
provenance bn:00010687n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
files bn:00065682n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
attribution bn:00063814n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
accéder bn:00082209v ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0 ; 0.0217391
valeur bn:00079508n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
visite bn:00080112n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
màj bn:15364261n ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0 ; 0
site web dynamique bn:02246184n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0.0217391
invisible bn:00105385a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
final bn:01755798n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0.0217391
type de valeur bn:00253515n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
message bn:00521573n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
associa bn:00085315v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
opéra bn:00059107n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
manager bn:14456945n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
champ bn:00034274n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
limiter bn:00086468v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
man bn:15327088n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
set bn:04928161n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0217391 ; 0.0217391
être bn:00004222n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
ar bn:03237564n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
agit bn:00082285v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
indépendante bn:00104929a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
page bn:00091387v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
ici bn:00116504r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
nouvelle ligne bn:00051314n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696 ; 0
tim bn:14744972n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
tim berners-lee bn:02359969n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
héberger bn:00082216v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
messagerie bn:00030257n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
messagerie instantanée bn:03364059n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
styler bn:00042550n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
variable de type bn:02158332n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
base 10 bn:00025700n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
affiche bn:15173511n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
globales bn:00103624a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
accepter bn:00082204v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
cappuccino bn:01189604n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
type de retour bn:03354146n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
récursives bn:00109560a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
erreur de programmation bn:00064654n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
contraire bn:00100398a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
nombre premier bn:00064389n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
coordonnées bn:00022459n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
français bn:00036426n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
confidentiel bn:00100230a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
réutiliser bn:00092558v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
endroit bn:00062699n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
survient bn:00085337v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
ainsi bn:00117173r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
démarrer bn:00083342v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
infinité bn:00012426n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
moindre bn:00105825a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
avant bn:00035855n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
seconde bn:00068672n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
déconnexion bn:00027504n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
visible bn:00110277a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
intrinsèque bn:00105350a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
sommes bn:00082322v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
parent bn:00060643n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
mère bn:00034027n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
classe abstraite bn:03110061n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
abstraite bn:00096212a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
implémentation bn:00016287n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
abstraire bn:00082180v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
dérivée bn:00026447n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
firebird bn:02246711n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
ingres bn:03724918n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
hsqldb bn:00229377n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
oracle database bn:02591895n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
db2 bn:00637255n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0108696
