X ; C1 ; C12 ; C13 ; C14 ; C16 ; C18 ; C2 ; C4 ; C7 ; C8 ; C9
tcp/ip bn:00768762n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
alerte rouge bn:00066644n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relecture bn:00064730n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
libérer bn:00090300v ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
nom de domaine bn:00028143n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
time bn:03389905n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0.0655738 ; 0 ; 0
interopérabilité bn:00047181n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interfaçage bn:04713937n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage sql bn:02266432n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0 ; 0 ; 0 ; 0 ; 0.108108 ; 0.0629921
voûte bn:00079643n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce bn:00077860n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commerce électronique bn:00029344n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
électronique bn:00030270n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
adabas d bn:03753860n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
informix bn:03306725n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
msql bn:00466439n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
odbc bn:14228731n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
postgresql bn:01709156n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0.1 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
sybase bn:01257629n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0.1 ; 0 ; 0 ; 0 ; 0 ; 0.0629921
berkeley db bn:03239968n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
delete bn:00941697n ; 0 ; 0.0852713 ; 0.147059 ; 0.0930233 ; 0 ; 0.103448 ; 0 ; 0 ; 0 ; 0.125 ; 0
insert bn:03795444n ; 0 ; 0.0992366 ; 0.171429 ; 0.10687 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.175 ; 0.0970149
varchar bn:01838409n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gates bn:00010401n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
consultation bn:00022092n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
temps bn:00077270n ; 0 ; 0.175182 ; 0 ; 0.140845 ; 0 ; 0 ; 0.198113 ; 0.175926 ; 0.186047 ; 0 ; 0.131034
organisation bn:00059480n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stockage de données bn:00021483n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
linus torvalds bn:01002238n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
séquence bn:00070574n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0571429 ; 0.0325203
authentification bn:03253409n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
sr bn:03261447n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
info bn:03662501n ; 0 ; 0.0169492 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
echo bn:03626250n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
printf bn:03243783n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0 ; 0.0325203
join bn:03425746n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jointure bn:00048368n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
condensateur bn:00015415n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
analyser bn:15790106n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
strcmp bn:13958358n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0 ; 0
regex bn:01922794n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
posix bn:01643654n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fin de ligne bn:00051314n ; 0 ; 0.0645161 ; 0 ; 0.064 ; 0.0808081 ; 0 ; 0 ; 0 ; 0 ; 0.108108 ; 0
successives bn:00100306a ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rx bn:04024425n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dynamique bn:00101917a ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
fonction mathématiques bn:00036821n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xml bn:02771436n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de programmation bn:00064652n ; 0 ; 0.0645161 ; 0.129032 ; 0 ; 0 ; 0 ; 0.0888889 ; 0.0888889 ; 0 ; 0 ; 0
issue bn:00085360v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lire bn:00066357n ; 0 ; 0.0564516 ; 0 ; 0 ; 0 ; 0.0875 ; 0 ; 0.0777778 ; 0 ; 0 ; 0.0634921
fread bn:13825823n ; 0 ; 0.0333333 ; 0 ; 0 ; 0 ; 0 ; 0.0465116 ; 0.0465116 ; 0 ; 0 ; 0
message bn:00521573n ; 0 ; 0.0645161 ; 0 ; 0 ; 0.0808081 ; 0.1 ; 0 ; 0 ; 0 ; 0.108108 ; 0
copy bn:14086525n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
rename bn:00342646n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
argument bn:00005603n ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0.0526316 ; 0 ; 0 ; 0 ; 0 ; 0
utiliser bn:00082705v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tableau associatif bn:03848413n ; 0 ; 0.0650407 ; 0 ; 0 ; 0.0707071 ; 0.0875 ; 0 ; 0 ; 0.107692 ; 0 ; 0
base64 bn:01435984n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
statistiques bn:00074061n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
librairie gd bn:03462925n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
forme géométrique bn:00062770n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rectangle bn:00066608n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
polygone bn:00063423n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
largeur bn:00012893n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
boutons bn:03843242n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
mathématiques bn:00053823n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
type de fonction bn:03403506n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
long bn:00116154r ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nombre pi bn:00062194n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0 ; 0
min bn:00055094n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0 ; 0
sqrt bn:16869243n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exponentielles bn:00032356n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
acos bn:15498538n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trigonométrie bn:00078277n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
changement de bases bn:00314885n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
expat bn:03734680n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
traiter bn:00092034v ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0.0465116 ; 0 ; 0 ; 0 ; 0
encodage bn:00030696n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
traitement bn:00064545n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
remplacer bn:00092816v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
calculer bn:00084373v ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
répéter bn:00089731v ; 0 ; 0.0333333 ; 0 ; 0 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
richesse bn:00080746n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
fichier par bn:03318531n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exécutable bn:00102521a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
aspect bn:03635987n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
charte graphique bn:15437249n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feuille de styles bn:00802225n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
navigation bn:00057073n ; 0 ; 0.0645161 ; 0 ; 0.064 ; 0 ; 0 ; 0.0888889 ; 0.0888889 ; 0 ; 0 ; 0
rapidité bn:00073258n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
développement bn:01834425n ; 0 ; 0.0169492 ; 0 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
common gateway interface bn:03588331n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communication bn:00021221n ; 0 ; 0.0333333 ; 0.0689655 ; 0.0330579 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
capables bn:00099215a ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
gif bn:00444440n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de description bn:05019440n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
description bn:04723965n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
protocole de transfert de fichier bn:00034430n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
transfert de fichier bn:03563534n ; 0 ; 0.0169492 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0 ; 0
daemon bn:03222189n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
access bn:02744817n ; 0 ; 0.0333333 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
portable network graphics bn:01772322n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
network bn:02131525n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
format libre bn:01985717n ; 0 ; 0.00854701 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ascii bn:00003473n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
pdf bn:01745594n ; 0 ; 0 ; 0.112903 ; 0 ; 0.0707071 ; 0.0875 ; 0 ; 0.0898876 ; 0 ; 0 ; 0
type de programme bn:00144629n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
système d bn:04836299n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
tache bn:00028345n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
matériel bn:00021480n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ssh bn:02244459n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
firefox bn:01387235n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
matlab bn:01312834n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web application bn:02246184n ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0571429 ; 0.0325203
mac bn:00052516n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mac os bn:01415427n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
windows bn:00081305n ; 0 ; 0 ; 0.0357143 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
commun bn:00021051n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
internet explorer bn:17346309n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
outlook express bn:01003371n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
thunderbird bn:01597870n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
msn bn:01095820n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
gaim bn:01141048n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
skype bn:03166959n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
css bn:00056944n ; 0 ; 0 ; 0.0689655 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cascading style sheet bn:01642119n ; 0 ; 0 ; 0.0689655 ; 0.0330579 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
système de gestion bn:01510781n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cd bn:00016915n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flash bn:01369336n ; 0 ; 0 ; 0.0357143 ; 0 ; 0.0215054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
science bn:00069670n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
univers bn:00022991n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
accueil bn:00044514n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
insertion bn:02234787n ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0.0526316 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
photo bn:00062084n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
animation bn:00004263n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
img bn:02450504n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
touch bn:03178622n ; 0 ; 0 ; 0.0357143 ; 0 ; 0 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0
arial bn:01485779n ; 0 ; 0 ; 0.0689655 ; 0.0330579 ; 0 ; 0 ; 0 ; 0.0465116 ; 0 ; 0 ; 0
gimp bn:00433129n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
creation bn:03599511n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
droit bn:00048655n ; 0 ; 0 ; 0.129032 ; 0.064 ; 0 ; 0.1 ; 0 ; 0.0888889 ; 0 ; 0 ; 0
calque bn:00095056v ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flou bn:03173349n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
flou gaussien bn:01085310n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
rendu bn:00047114n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
nuages bn:00020002n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
plasma bn:15408550n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
diffraction bn:00027046n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
masque bn:03236329n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
colorer bn:00100030a ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
résultat final bn:00034520n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
final bn:01755798n ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0571429 ; 0.0325203
gestion de contenu bn:00883027n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
dédier bn:00085427v ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
habillage bn:04699521n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
terminal bn:00100203a ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
déconnexion bn:00027504n ; 0 ; 0 ; 0.0689655 ; 0 ; 0 ; 0.0526316 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
rue bn:00074595n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
marseille bn:00053540n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
site de news bn:03722635n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bilan bn:00008060n ; 0 ; 0 ; 0.0181818 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
thomas bn:00005240n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wikipédia bn:03288118n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0165289
back-end bn:03173264n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
application bn:00005095n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
informatique bn:00021494n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
étage bn:00034203n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concept bn:00021547n ; 0 ; 0 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
fonctionnement bn:00036838n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
coder bn:00084976v ; 0 ; 0 ; 0 ; 0.0330579 ; 0.0421053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0325203
flux vidéo bn:02230830n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
js bn:15539067n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relais bn:00030187n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
proxy bn:03664545n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
cache bn:00014484n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
tunnel bn:00448122n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
langage de balisage bn:00053492n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
web design bn:02763125n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0 ; 0 ; 0.0338983 ; 0 ; 0
ajax bn:00850961n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0.027027 ; 0 ; 0 ; 0 ; 0 ; 0
standardiser bn:00073927n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
date bn:17273686n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
paradigme bn:01164163n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
extension de fichier bn:00032416n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
w3c bn:02673666n ; 0 ; 0 ; 0 ; 0.112782 ; 0.140187 ; 0.170455 ; 0 ; 0.153061 ; 0 ; 0 ; 0.119403
sgml bn:00070813n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wikicode bn:02697746n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bbcode bn:03547972n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
xhtml bn:01163644n ; 0 ; 0 ; 0 ; 0.0168067 ; 0 ; 0 ; 0.0238095 ; 0 ; 0 ; 0 ; 0
doctype bn:15839327n ; 0 ; 0 ; 0 ; 0.123077 ; 0.132075 ; 0 ; 0 ; 0.132653 ; 0 ; 0.158537 ; 0.104478
dtd bn:15232677n ; 0 ; 0 ; 0 ; 0.112782 ; 0.140187 ; 0.170455 ; 0 ; 0.153061 ; 0 ; 0 ; 0.119403
respect bn:00031654n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
validateur bn:02748538n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
html5 bn:03675085n ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
