Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;14;0;18;;C1,C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C7,C8,C9,;
1;12;1;12;page web bn:00080778n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C5,C6,C8,;
2;9;1;11;navigateur bn:00013447n,;C12,C13,C14,C16,C2,C3,C5,C6,C7,C8,C9,;
3;13;1;15;serveur web bn:02705179n,;C11,C12,C13,C14,C15,C16,C17,C18,C19,C2,C3,C4,C5,C6,C9,;
4;10;1;11;fichier bn:00021475n,;C1,C11,C12,C13,C14,C16,C18,C5,C6,C8,C9,;
5;8;1;8;base de donnée bn:00025333n,;C12,C16,C17,C19,C3,C4,C5,C7,;
6;8;1;8;donnée bn:00025314n,;C12,C16,C19,C2,C3,C4,C5,C7,;
7;13;1;15;javascript bn:00055423n,;C1,C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C9,;
8;12;1;12;texte bn:00076732n,;C12,C14,C15,C16,C17,C18,C19,C3,C5,C6,C7,C9,;
9;10;1;10;concerner bn:00083240v,;C11,C15,C17,C18,C19,C3,C4,C5,C6,C7,;
10;11;1;11;commentaire bn:00020978n,;C1,C11,C12,C15,C16,C19,C3,C4,C5,C8,C9,;
11;8;1;8;délimiter bn:00086464v,;C11,C12,C15,C17,C3,C4,C6,C8,;
12;12;1;13;fois bn:00032768n,;C1,C11,C12,C15,C16,C18,C19,C2,C3,C5,C6,C7,C9,;
13;11;1;12;lien hypertextes bn:00045513n,;C1,C11,C13,C15,C18,C19,C2,C4,C5,C6,C8,C9,;
14;12;1;13;url bn:00079080n,;C1,C11,C12,C14,C15,C16,C17,C18,C19,C3,C4,C5,C9,;
15;8;1;8;case à cocher bn:03157691n,;C1,C11,C14,C15,C18,C4,C6,C9,;
16;6;1;7;nombre bn:00058285n,;C12,C14,C19,C4,C5,C7,C8,;
17;11;1;12;text bn:14981519n,;C1,C11,C12,C15,C16,C18,C19,C2,C3,C4,C5,C6,;
18;9;1;9;affectation bn:02806034n,;C1,C14,C15,C16,C17,C2,C3,C6,C7,;
19;12;1;13;structure de contrôle bn:00047734n,;C1,C13,C14,C15,C16,C17,C18,C19,C2,C3,C5,C6,C9,;
20;12;1;13;définition bn:00025928n,;C1,C11,C12,C14,C16,C17,C18,C19,C3,C4,C5,C6,C9,;
21;10;1;11;méthode post bn:00045088n,;C11,C16,C17,C18,C19,C2,C3,C6,C7,C8,C9,;
22;10;1;10;fermeture bn:16858148n,;C1,C12,C16,C18,C3,C4,C5,C6,C8,C9,;
23;8;1;8;jour bn:00000086n,;C1,C11,C14,C15,C18,C19,C3,C6,;
24;11;1;12;programmation bn:00021493n,;C1,C11,C13,C15,C17,C18,C19,C2,C4,C5,C6,C9,;
25;8;1;8;types bn:00016413n,;C11,C14,C15,C19,C3,C5,C6,C7,;
26;11;1;11;serveur bn:00044916n,;C11,C12,C15,C16,C19,C3,C4,C5,C6,C8,C9,;
27;10;1;11;méthode bn:01641329n,;C11,C12,C18,C19,C2,C4,C5,C6,C7,C8,C9,;
28;9;1;9;insert bn:03795444n,;C11,C12,C13,C14,C15,C19,C3,C8,C9,;
29;6;1;6;doctype bn:15839327n,;C14,C16,C19,C4,C8,C9,;
30;7;2;7;page web bn:00080778n,navigateur bn:00013447n,;C12,C13,C14,C3,C5,C6,C8,;
31;11;2;11;page web bn:00080778n,serveur web bn:02705179n,;C11,C12,C13,C14,C15,C17,C18,C19,C3,C5,C6,;
32;8;2;8;page web bn:00080778n,fichier bn:00021475n,;C11,C12,C13,C14,C18,C5,C6,C8,;
33;7;2;7;page web bn:00080778n,délimiter bn:00086464v,;C11,C12,C15,C17,C3,C6,C8,;
34;8;2;8;page web bn:00080778n,lien hypertextes bn:00045513n,;C11,C13,C15,C18,C19,C5,C6,C8,;
35;5;2;5;page web bn:00080778n,nombre bn:00058285n,;C12,C14,C19,C5,C8,;
36;7;2;7;page web bn:00080778n,méthode post bn:00045088n,;C11,C17,C18,C19,C3,C6,C8,;
37;6;2;6;page web bn:00080778n,fermeture bn:16858148n,;C12,C18,C3,C5,C6,C8,;
38;8;2;8;page web bn:00080778n,serveur bn:00044916n,;C11,C12,C15,C19,C3,C5,C6,C8,;
39;7;2;7;page web bn:00080778n,méthode bn:01641329n,;C11,C12,C18,C19,C5,C6,C8,;
40;8;2;8;page web bn:00080778n,insert bn:03795444n,;C11,C12,C13,C14,C15,C19,C3,C8,;
41;6;2;6;page web bn:00080778n,visiteur bn:03106425n,;C12,C14,C19,C3,C6,C8,;
42;8;2;8;navigateur bn:00013447n,fichier bn:00021475n,;C12,C13,C14,C16,C5,C6,C8,C9,;
43;8;2;8;navigateur bn:00013447n,texte bn:00076732n,;C12,C14,C16,C3,C5,C6,C7,C9,;
44;8;2;8;navigateur bn:00013447n,fois bn:00032768n,;C12,C16,C2,C3,C5,C6,C7,C9,;
45;6;2;6;navigateur bn:00013447n,lien hypertextes bn:00045513n,;C13,C2,C5,C6,C8,C9,;
46;5;2;5;navigateur bn:00013447n,nombre bn:00058285n,;C12,C14,C5,C7,C8,;
47;6;2;6;navigateur bn:00013447n,affectation bn:02806034n,;C14,C16,C2,C3,C6,C7,;
48;7;2;7;navigateur bn:00013447n,méthode post bn:00045088n,;C16,C2,C3,C6,C7,C8,C9,;
49;7;2;7;navigateur bn:00013447n,méthode bn:01641329n,;C12,C2,C5,C6,C7,C8,C9,;
50;6;2;6;navigateur bn:00013447n,insert bn:03795444n,;C12,C13,C14,C3,C8,C9,;
51;9;2;9;serveur web bn:02705179n,fichier bn:00021475n,;C11,C12,C13,C14,C16,C18,C5,C6,C9,;
52;9;2;9;serveur web bn:02705179n,php bn:01753580n,;C11,C13,C14,C16,C17,C18,C4,C6,C9,;
53;12;2;14;serveur web bn:02705179n,javascript bn:00055423n,;C11,C12,C13,C14,C15,C16,C17,C19,C2,C3,C4,C5,C6,C9,;
54;11;2;11;serveur web bn:02705179n,texte bn:00076732n,;C12,C14,C15,C16,C17,C18,C19,C3,C5,C6,C9,;
55;9;2;9;serveur web bn:02705179n,concerner bn:00083240v,;C11,C15,C17,C18,C19,C3,C4,C5,C6,;
56;11;2;11;serveur web bn:02705179n,fois bn:00032768n,;C11,C12,C15,C16,C18,C19,C2,C3,C5,C6,C9,;
