Concept ID;Level;Nb Obj;Nb Att;Objects;Attributes;
0;6;0;7;;C11,C15,C17,C19,C3,C5,C6,;
1;4;1;4;base de donnees bn:00025333n,;C17,C19,C3,C5,;
2;4;1;5;méthode get bn:00045088n,;C11,C17,C19,C3,C6,;
3;3;1;3;nécessaire bn:00107182a,;C15,C3,C6,;
4;4;1;4;méthode bn:01641329n,;C11,C19,C5,C6,;
5;2;1;2;exception bn:00032118n,;C15,C17,;
6;2;2;2;texte bn:00076732n,base de donnees bn:00025333n,;C17,C5,;
7;3;2;3;fichier bn:00021475n,méthode bn:01641329n,;C11,C5,C6,;
8;3;2;3;base de donnees bn:00025333n,méthode get bn:00045088n,;C17,C19,C3,;
9;3;2;3;langage de script bn:01431715n,méthode bn:01641329n,;C19,C5,C6,;
10;2;2;2;sélectionner bn:00084931v,nécessaire bn:00107182a,;C15,C6,;
11;3;2;3;méthode get bn:00045088n,afficher bn:00087013v,;C11,C17,C3,;
12;2;2;2;méthode get bn:00045088n,nécessaire bn:00107182a,;C3,C6,;
13;3;2;3;méthode get bn:00045088n,méthode bn:01641329n,;C11,C19,C6,;
14;5;2;5;fois bn:00032768n,syntaxe bn:00062118n,;C11,C15,C19,C3,C5,;
15;2;3;2;php bn:01753580n,méthode get bn:00045088n,afficher bn:00087013v,;C11,C17,;
16;2;3;2;fichier bn:00021475n,langage de script bn:01431715n,méthode bn:01641329n,;C5,C6,;
17;2;3;2;fichier bn:00021475n,méthode get bn:00045088n,méthode bn:01641329n,;C11,C6,;
18;2;3;2;base de donnees bn:00025333n,méthode get bn:00045088n,afficher bn:00087013v,;C17,C3,;
19;2;3;2;langage de script bn:01431715n,méthode get bn:00045088n,méthode bn:01641329n,;C19,C6,;
20;3;3;3;méthode get bn:00045088n,fois bn:00032768n,syntaxe bn:00062118n,;C11,C19,C3,;
21;4;3;4;fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C15,C19,C3,C5,;
22;3;3;3;fois bn:00032768n,syntaxe bn:00062118n,méthode bn:01641329n,;C11,C19,C5,;
23;3;3;3;fois bn:00032768n,syntaxe bn:00062118n,timestamp bn:03603649n,;C11,C15,C5,;
24;2;4;2;méthode get bn:00045088n,afficher bn:00087013v,fois bn:00032768n,syntaxe bn:00062118n,;C11,C3,;
25;2;4;2;méthode get bn:00045088n,fois bn:00032768n,syntaxe bn:00062118n,méthode bn:01641329n,;C11,C19,;
26;3;4;3;fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,impossible bn:00104687a,;C15,C3,C5,;
27;2;4;2;fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,echo bn:03626250n,;C15,C19,;
28;2;4;2;fois bn:00032768n,syntaxe bn:00062118n,pouvoir bn:00084450v,timestamp bn:03603649n,;C11,C15,;
29;2;5;2;fichier bn:00021475n,fois bn:00032768n,syntaxe bn:00062118n,méthode bn:01641329n,timestamp bn:03603649n,;C11,C5,;
30;3;5;3;données bn:00025314n,base de donnees bn:00025333n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C19,C3,C5,;
31;2;5;2;nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,impossible bn:00104687a,;C15,C3,;
32;2;5;2;fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,timestamp bn:03603649n,impossible bn:00104687a,;C15,C5,;
33;2;6;2;données bn:00025314n,base de donnees bn:00025333n,méthode get bn:00045088n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,;C19,C3,;
34;1;7;1;php bn:01753580n,texte bn:00076732n,base de donnees bn:00025333n,méthode get bn:00045088n,afficher bn:00087013v,rue bn:00074595n,exception bn:00032118n,;C17,;
35;1;7;1;fichier bn:00021475n,langage de script bn:01431715n,sélectionner bn:00084931v,méthode get bn:00045088n,code bn:00020354n,nécessaire bn:00107182a,méthode bn:01641329n,;C6,;
36;1;9;1;php bn:01753580n,fichier bn:00021475n,méthode get bn:00045088n,afficher bn:00087013v,fois bn:00032768n,syntaxe bn:00062118n,méthode bn:01641329n,pouvoir bn:00084450v,timestamp bn:03603649n,;C11,;
37;2;9;2;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,impossible bn:00104687a,wamp bn:01708928n,;C3,C5,;
38;2;9;2;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,fois bn:00032768n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,;C19,C5,;
39;1;11;1;sélectionner bn:00084931v,nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,pouvoir bn:00084450v,timestamp bn:03603649n,pouvoir bn:00084451v,impossible bn:00104687a,echo bn:03626250n,exception bn:00032118n,;C15,;
40;1;12;1;données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,méthode get bn:00045088n,afficher bn:00087013v,nécessaire bn:00107182a,fois bn:00032768n,syntaxe bn:00062118n,langage bn:00049910n,impossible bn:00104687a,wamp bn:01708928n,;C3,;
41;1;13;1;données bn:00025314n,base de donnees bn:00025333n,langage de script bn:01431715n,nombre bn:00058285n,méthode get bn:00045088n,fois bn:00032768n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,echo bn:03626250n,symfony bn:02798620n,doctype bn:15839327n,;C19,;
42;1;18;1;texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,fois bn:00032768n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,timestamp bn:03603649n,impossible bn:00104687a,wamp bn:01708928n,realisateur bn:00027369n,informatique bn:00100175a,;C5,;
43;0;31;0;php bn:01753580n,texte bn:00076732n,fichier bn:00021475n,données bn:00025314n,base de donnees bn:00025333n,site bn:00047172n,client web bn:00013447n,langage de script bn:01431715n,nombre bn:00058285n,sélectionner bn:00084931v,méthode get bn:00045088n,code bn:00020354n,afficher bn:00087013v,nécessaire bn:00107182a,fois bn:00032768n,chaîne bn:00074685n,syntaxe bn:00062118n,langage bn:00049910n,méthode bn:01641329n,pouvoir bn:00084450v,timestamp bn:03603649n,pouvoir bn:00084451v,impossible bn:00104687a,echo bn:03626250n,rue bn:00074595n,exception bn:00032118n,wamp bn:01708928n,symfony bn:02798620n,doctype bn:15839327n,realisateur bn:00027369n,informatique bn:00100175a,;;
