Concept ID;Level;Type Obj/Att;Nb Obj;Nb Att;Objects/Attributes;
0;3;Objects;0;7;
0;3;Attributes;0;7;C11;C15;C17;C19;C3;C5;C6;
1;2;Objects;1;2;base de donnees bn:00025333n;
1;2;Attributes;1;2;C11;C6;
2;2;Objects;1;2;client bn:00019764n;
2;2;Attributes;1;2;C5;C6;
3;2;Objects;2;2;langage de script bn:01431715n;nécessaire bn:00107182a;
3;2;Attributes;2;2;C11;C17;
4;2;Objects;2;2;chaîne bn:00074685n;echo bn:03626250n;
4;2;Attributes;2;2;C17;C3;
5;1;Objects;3;1;session bn:03751534n;définition bn:00025928n;rue bn:00074595n;
5;1;Attributes;3;1;C15;
6;2;Objects;3;2;serveur bn:00044916n;fois bn:00032768n;syntaxe bn:00062118n;
6;2;Attributes;3;2;C17;C6;
7;1;Objects;8;1;php bn:01753580n;méthode get bn:00045088n;composer bn:14766022n;configuration bn:03088982n;xml bn:02771436n;client bn:00019764n;symfony bn:02798620n;doctype bn:15839327n;
7;1;Attributes;8;1;C5;
8;1;Objects;8;1;programmation bn:00021493n;class bn:03598962n;chaîne bn:00074685n;méthode bn:01641329n;timestamp bn:03603649n;file bn:00065682n;echo bn:03626250n;exception bn:00032118n;
8;1;Attributes;8;1;C3;
9;1;Objects;10;1;mysql bn:01225760n;texte bn:00076732n;base de donnees bn:00025333n;entités bn:00031027n;langage de script bn:01431715n;sélectionner bn:00084931v;nécessaire bn:00107182a;web bn:00080772n;information bn:00046705n;impossible bn:00104687a;
9;1;Attributes;10;1;C11;
10;1;Objects;10;1;fichier bn:00021475n;site bn:00047172n;post bn:01500184n;code bn:00020354n;utilisateur bn:00079373n;afficher bn:00087013v;foreach bn:03463379n;en-tête bn:00043309n;wamp bn:01708928n;realisateur bn:00027369n;
10;1;Attributes;10;1;C19;
11;1;Objects;10;1;données bn:00025314n;base de donnees bn:00025333n;nombre bn:00058285n;serveur bn:00044916n;fois bn:00032768n;syntaxe bn:00062118n;personne bn:00046516n;postgresql bn:01709156n;client bn:00019764n;informatique bn:00100175a;
11;1;Attributes;10;1;C6;
12;1;Objects;14;1;types bn:00016413n;langage de script bn:01431715n;nécessaire bn:00107182a;serveur bn:00044916n;fois bn:00032768n;commentaires bn:00020978n;chaîne bn:00074685n;syntaxe bn:00062118n;langage bn:00049910n;mode bn:00033729n;bits bn:00010731n;pouvoir bn:00084450v;easyphp bn:14837849n;echo bn:03626250n;
12;1;Attributes;14;1;C17;
13;0;Objects;54;0;php bn:01753580n;mysql bn:01225760n;texte bn:00076732n;fichier bn:00021475n;données bn:00025314n;types bn:00016413n;session bn:03751534n;base de donnees bn:00025333n;entités bn:00031027n;site bn:00047172n;langage de script bn:01431715n;nombre bn:00058285n;sélectionner bn:00084931v;post bn:01500184n;méthode get bn:00045088n;code bn:00020354n;utilisateur bn:00079373n;afficher bn:00087013v;nécessaire bn:00107182a;serveur bn:00044916n;fois bn:00032768n;programmation bn:00021493n;class bn:03598962n;commentaires bn:00020978n;composer bn:14766022n;chaîne bn:00074685n;syntaxe bn:00062118n;personne bn:00046516n;définition bn:00025928n;langage bn:00049910n;mode bn:00033729n;configuration bn:03088982n;xml bn:02771436n;postgresql bn:01709156n;web bn:00080772n;méthode bn:01641329n;bits bn:00010731n;foreach bn:03463379n;pouvoir bn:00084450v;information bn:00046705n;timestamp bn:03603649n;easyphp bn:14837849n;impossible bn:00104687a;en-tête bn:00043309n;client bn:00019764n;file bn:00065682n;echo bn:03626250n;rue bn:00074595n;exception bn:00032118n;wamp bn:01708928n;symfony bn:02798620n;doctype bn:15839327n;realisateur bn:00027369n;informatique bn:00100175a;
13;0;Attributes;54;0;
